comment,user_id,campaign_id,timestamp,posted_date,emoji_used,hashtag_count,base_comment_score,emoji_score,engagement_score
doloremque expedita et,39,13,13-04-2023 08:04,April 14,no,5,1,0,6
illo rerum aliquam,41,13,13-04-2023 08:04,April 14,no,6,1,0,7
earum ut eius,47,13,13-04-2023 08:04,April 14,yes,2,1,2,5
tempora unde veniam,50,13,13-04-2023 08:04,April 14,yes,1,1,2,4
ea dolore occaecati,52,13,13-04-2023 08:04,April 14,no,3,1,0,4
suscipit vel excepturi,54,13,13-04-2023 08:04,April 14,yes,1,1,2,4
in debitis assumenda,57,13,13-04-2023 08:04,April 14,no,2,1,0,3
libero consequatur ullam,60,13,13-04-2023 08:04,April 14,no,4,1,0,5
iste et voluptatum,62,13,13-04-2023 08:04,April 14,yes,2,1,2,5
laudantium earum quia,65,13,13-04-2023 08:04,April 14,yes,1,1,2,4
voluptatibus natus ut,66,13,13-04-2023 08:04,April 14,no,2,1,0,3
eos eum pariatur,70,13,13-04-2023 08:04,April 14,yes,0,1,2,3
velit est dignissimos,71,13,13-04-2023 08:04,April 14,no,5,1,0,6
illo nisi voluptatibus,73,13,13-04-2023 08:04,April 14,no,6,1,0,7
tenetur cum sapiente,75,13,13-04-2023 08:04,April 14,yes,2,1,2,5
excepturi autem aut,76,13,13-04-2023 08:04,April 14,yes,1,1,2,4
iure ducimus ea,79,13,13-04-2023 08:04,April 14,no,3,1,0,4
est architecto corrupti,82,13,13-04-2023 08:04,April 14,yes,1,1,2,4
ullam et cum,91,13,13-04-2023 08:04,April 14,no,2,1,0,3
impedit cumque exercitationem,93,13,13-04-2023 08:04,April 14,no,4,1,0,5
aut vel minus,94,13,13-04-2023 08:04,April 14,yes,2,1,2,5
est assumenda et,98,13,13-04-2023 08:04,April 14,yes,1,1,2,4
minus consequatur doloremque,99,13,13-04-2023 08:04,April 14,no,2,1,0,3
omnis esse necessitatibus,5,14,13-04-2023 08:04,April 14,yes,0,1,2,3
enim quia similique,14,14,13-04-2023 08:04,April 14,no,5,1,0,6
aut tempora quos,15,14,13-04-2023 08:04,April 14,no,6,1,0,7
consectetur dolorem voluptatem,21,14,13-04-2023 08:04,April 14,yes,2,1,2,5
officiis ut non,22,14,13-04-2023 08:04,April 14,yes,1,1,2,4
inventore aspernatur voluptatibus,24,14,13-04-2023 08:04,April 14,no,3,1,0,4
sunt delectus iusto,30,14,13-04-2023 08:04,April 14,yes,1,1,2,4
quis earum sed,32,14,13-04-2023 08:04,April 14,no,2,1,0,3
quis facere deleniti,35,14,13-04-2023 08:04,April 14,no,4,1,0,5
voluptas culpa quod,36,14,13-04-2023 08:04,April 14,yes,2,1,2,5
quos facere maxime,41,14,13-04-2023 08:04,April 14,yes,1,1,2,4
optio culpa veritatis,46,14,13-04-2023 08:04,April 14,no,2,1,0,3
animi dolorum soluta,52,14,13-04-2023 08:04,April 14,yes,0,1,2,3
sint veritatis ut,54,14,13-04-2023 08:04,April 14,no,5,1,0,6
ratione non minima,57,14,13-04-2023 08:04,April 14,no,6,1,0,7
dolorem nesciunt debitis,66,14,13-04-2023 08:04,April 14,yes,2,1,2,5
ut ea pariatur,69,14,13-04-2023 08:04,April 14,yes,1,1,2,4
esse earum et,71,14,13-04-2023 08:04,April 14,no,3,1,0,4
quibusdam officia veniam,75,14,13-04-2023 08:04,April 14,yes,1,1,2,4
praesentium dolorum aspernatur,76,14,13-04-2023 08:04,April 14,no,2,1,0,3
aliquid quos dolorem,87,14,13-04-2023 08:04,April 14,no,4,1,0,5
libero tempora odio,91,14,13-04-2023 08:04,April 14,yes,2,1,2,5
minima quod nostrum,92,14,13-04-2023 08:04,April 14,yes,1,1,2,4
beatae repellendus voluptas,94,14,13-04-2023 08:04,April 14,no,2,1,0,3
enim hic aut,98,14,13-04-2023 08:04,April 14,yes,0,1,2,3
enim beatae id,99,14,13-04-2023 08:04,April 14,no,5,1,0,6
illo quibusdam a,100,14,13-04-2023 08:04,April 14,no,6,1,0,7
et commodi dicta,4,15,13-04-2023 08:04,April 14,yes,2,1,2,5
quo molestiae nemo,5,15,13-04-2023 08:04,April 14,yes,1,1,2,4
labore delectus rerum,9,15,13-04-2023 08:04,April 14,no,3,1,0,4
qui voluptates pariatur,13,15,13-04-2023 08:04,April 14,yes,1,1,2,4
expedita sunt rerum,14,15,13-04-2023 08:04,April 14,no,2,1,0,3
et id qui,21,15,13-04-2023 08:04,April 14,no,4,1,0,5
labore enim ut,22,15,13-04-2023 08:04,April 14,yes,2,1,2,5
labore voluptas ab,24,15,13-04-2023 08:04,April 14,yes,1,1,2,4
in quaerat facere,28,15,13-04-2023 08:04,April 14,no,2,1,0,3
doloremque commodi rem,32,15,13-04-2023 08:04,April 14,yes,0,1,2,3
beatae assumenda in,35,15,13-04-2023 08:04,April 14,no,5,1,0,6
qui occaecati occaecati,36,15,13-04-2023 08:04,April 14,no,6,1,0,7
totam vero ut,37,15,13-04-2023 08:04,April 14,yes,2,1,2,5
optio ut explicabo,41,15,13-04-2023 08:04,April 14,yes,1,1,2,4
aut quia nostrum,44,15,13-04-2023 08:04,April 14,no,3,1,0,4
culpa veniam quia,46,15,13-04-2023 08:04,April 14,yes,1,1,2,4
sit sint sapiente,52,15,13-04-2023 08:04,April 14,no,2,1,0,3
ea voluptas aut,54,15,13-04-2023 08:04,April 14,no,4,1,0,5
maxime quia porro,57,15,13-04-2023 08:04,April 14,yes,2,1,2,5
quas nobis aspernatur,63,15,13-04-2023 08:04,April 14,yes,1,1,2,4
et molestiae non,66,15,13-04-2023 08:04,April 14,no,2,1,0,3
enim perferendis eum,71,15,13-04-2023 08:04,April 14,yes,0,1,2,3
animi dolor numquam,72,15,13-04-2023 08:04,April 14,no,5,1,0,6
in veritatis cupiditate,75,15,13-04-2023 08:04,April 14,no,6,1,0,7
et modi voluptatem,76,15,13-04-2023 08:04,April 14,yes,2,1,2,5
dolorem non fugiat,87,15,13-04-2023 08:04,April 14,yes,1,1,2,4
quam non sit,91,15,13-04-2023 08:04,April 14,no,3,1,0,4
et illo facilis,96,15,13-04-2023 08:04,April 14,yes,1,1,2,4
ipsum maxime sapiente,5,16,13-04-2023 08:04,April 14,no,2,1,0,3
nesciunt voluptas velit,11,16,13-04-2023 08:04,April 14,no,4,1,0,5
rerum id debitis,14,16,13-04-2023 08:04,April 14,yes,2,1,2,5
accusamus ducimus sunt,18,16,13-04-2023 08:04,April 14,yes,1,1,2,4
ipsam tempore aut,21,16,13-04-2023 08:04,April 14,no,2,1,0,3
esse quo eveniet,24,16,13-04-2023 08:04,April 14,yes,0,1,2,3
a tenetur rem,31,16,13-04-2023 08:04,April 14,no,5,1,0,6
delectus alias vel,36,16,13-04-2023 08:04,April 14,no,6,1,0,7
omnis pariatur doloremque,41,16,13-04-2023 08:04,April 14,yes,2,1,2,5
et ut nihil,42,16,13-04-2023 08:04,April 14,yes,1,1,2,4
nihil reiciendis laboriosam,54,16,13-04-2023 08:04,April 14,no,3,1,0,4
et et nemo,57,16,13-04-2023 08:04,April 14,yes,1,1,2,4
nesciunt voluptatum est,62,16,13-04-2023 08:04,April 14,no,2,1,0,3
unde in quos,63,16,13-04-2023 08:04,April 14,no,4,1,0,5
ipsam distinctio quidem,66,16,13-04-2023 08:04,April 14,yes,2,1,2,5
quis autem dolore,70,16,13-04-2023 08:04,April 14,yes,1,1,2,4
dolore et quibusdam,71,16,13-04-2023 08:04,April 14,no,2,1,0,3
est accusantium iste,73,16,13-04-2023 08:04,April 14,yes,0,1,2,3
dolore commodi animi,75,16,13-04-2023 08:04,April 14,no,5,1,0,6
repellendus expedita velit,76,16,13-04-2023 08:04,April 14,no,6,1,0,7
odio alias tenetur,82,16,13-04-2023 08:04,April 14,yes,2,1,2,5
illo corrupti debitis,91,16,13-04-2023 08:04,April 14,yes,1,1,2,4
eveniet odit repudiandae,5,17,13-04-2023 08:04,April 14,no,3,1,0,4
ipsam et tempora,14,17,13-04-2023 08:04,April 14,yes,1,1,2,4
perspiciatis est facere,19,17,13-04-2023 08:04,April 14,no,2,1,0,3
et hic magni,21,17,13-04-2023 08:04,April 14,no,4,1,0,5
repellendus non aperiam,24,17,13-04-2023 08:04,April 14,yes,2,1,2,5
quia voluptatibus exercitationem,26,17,13-04-2023 08:04,April 14,yes,1,1,2,4
dolorem cumque qui,30,17,13-04-2023 08:04,April 14,no,2,1,0,3
ea aut rerum,31,17,13-04-2023 08:04,April 14,yes,0,1,2,3
hic aut voluptates,33,17,13-04-2023 08:04,April 14,no,5,1,0,6
unde accusamus sint,36,17,13-04-2023 08:04,April 14,no,6,1,0,7
unde similique in,39,17,13-04-2023 08:04,April 14,yes,2,1,2,5
consequatur culpa ducimus,40,17,13-04-2023 08:04,April 14,yes,1,1,2,4
molestias voluptatem et,41,17,13-04-2023 08:04,April 14,no,3,1,0,4
pariatur iusto beatae,54,17,13-04-2023 08:04,April 14,yes,1,1,2,4
voluptates qui saepe,57,17,13-04-2023 08:04,April 14,no,2,1,0,3
autem aut tempore,66,17,13-04-2023 08:04,April 14,no,4,1,0,5
et qui nulla,71,17,13-04-2023 08:04,April 14,yes,2,1,2,5
soluta recusandae nemo,75,17,13-04-2023 08:04,April 14,yes,1,1,2,4
optio praesentium id,76,17,13-04-2023 08:04,April 14,no,2,1,0,3
est aut fuga,84,17,13-04-2023 08:04,April 14,yes,0,1,2,3
a velit blanditiis,87,17,13-04-2023 08:04,April 14,no,5,1,0,6
laudantium temporibus quis,91,17,13-04-2023 08:04,April 14,no,6,1,0,7
adipisci eos labore,96,17,13-04-2023 08:04,April 14,yes,2,1,2,5
deleniti corrupti illum,5,18,13-04-2023 08:04,April 14,yes,1,1,2,4
porro aut doloremque,14,18,13-04-2023 08:04,April 14,no,3,1,0,4
nihil ut soluta,16,18,13-04-2023 08:04,April 14,yes,1,1,2,4
voluptatem quo quidem,18,18,13-04-2023 08:04,April 14,no,2,1,0,3
quia repellendus qui,21,18,13-04-2023 08:04,April 14,no,4,1,0,5
quaerat consectetur et,22,18,13-04-2023 08:04,April 14,yes,2,1,2,5
et illo illum,24,18,13-04-2023 08:04,April 14,yes,1,1,2,4
qui eveniet corporis,26,18,13-04-2023 08:04,April 14,no,2,1,0,3
vero similique accusantium,30,18,13-04-2023 08:04,April 14,yes,0,1,2,3
quos itaque id,32,18,13-04-2023 08:04,April 14,no,5,1,0,6
consectetur et vel,36,18,13-04-2023 08:04,April 14,no,6,1,0,7
modi consequatur explicabo,41,18,13-04-2023 08:04,April 14,yes,2,1,2,5
veniam tenetur vel,43,18,13-04-2023 08:04,April 14,yes,1,1,2,4
autem fugiat illo,44,18,13-04-2023 08:04,April 14,no,3,1,0,4
ut ducimus dicta,48,18,13-04-2023 08:04,April 14,yes,1,1,2,4
id ab ipsum,54,18,13-04-2023 08:04,April 14,no,2,1,0,3
fugit aspernatur saepe,55,18,13-04-2023 08:04,April 14,no,4,1,0,5
itaque dolorem autem,57,18,13-04-2023 08:04,April 14,yes,2,1,2,5
sapiente ea nemo,66,18,13-04-2023 08:04,April 14,yes,1,1,2,4
atque aliquid facere,71,18,13-04-2023 08:04,April 14,no,2,1,0,3
eaque inventore doloribus,75,18,13-04-2023 08:04,April 14,yes,0,1,2,3
dolor est distinctio,76,18,13-04-2023 08:04,April 14,no,5,1,0,6
consequatur expedita magni,82,18,13-04-2023 08:04,April 14,no,6,1,0,7
optio ex alias,84,18,13-04-2023 08:04,April 14,yes,2,1,2,5
molestias alias reprehenderit,91,18,13-04-2023 08:04,April 14,yes,1,1,2,4
aperiam facilis fugiat,92,18,13-04-2023 08:04,April 14,no,3,1,0,4
atque tempore beatae,97,18,13-04-2023 08:04,April 14,yes,1,1,2,4
culpa id ut,3,19,13-04-2023 08:04,April 14,no,2,1,0,3
et aspernatur deleniti,5,19,13-04-2023 08:04,April 14,no,4,1,0,5
vero fuga iure,11,19,13-04-2023 08:04,April 14,yes,2,1,2,5
illum quo quis,12,19,13-04-2023 08:04,April 14,yes,1,1,2,4
corporis ut corporis,14,19,13-04-2023 08:04,April 14,no,2,1,0,3
magnam aut sit,17,19,13-04-2023 08:04,April 14,yes,0,1,2,3
dolores fugit nihil,18,19,13-04-2023 08:04,April 14,no,5,1,0,6
ipsum aut rerum,19,19,13-04-2023 08:04,April 14,no,6,1,0,7
vel laborum error,21,19,13-04-2023 08:04,April 14,yes,2,1,2,5
autem sit cumque,22,19,13-04-2023 08:04,April 14,yes,1,1,2,4
natus ut et,24,19,13-04-2023 08:04,April 14,no,3,1,0,4
quia perferendis minus,26,19,13-04-2023 08:04,April 14,yes,1,1,2,4
architecto aliquid rerum,35,19,13-04-2023 08:04,April 14,no,2,1,0,3
dignissimos nisi reiciendis,36,19,13-04-2023 08:04,April 14,no,4,1,0,5
suscipit inventore eligendi,41,19,13-04-2023 08:04,April 14,yes,2,1,2,5
quia occaecati quis,47,19,13-04-2023 08:04,April 14,yes,1,1,2,4
perspiciatis ut molestiae,48,19,13-04-2023 08:04,April 14,no,2,1,0,3
sint vitae atque,54,19,13-04-2023 08:04,April 14,yes,0,1,2,3
et ipsam vitae,56,19,13-04-2023 08:04,April 14,no,5,1,0,6
et eum ipsam,57,19,13-04-2023 08:04,April 14,no,6,1,0,7
vel et impedit,66,19,13-04-2023 08:04,April 14,yes,2,1,2,5
suscipit consequatur excepturi,67,19,13-04-2023 08:04,April 14,yes,1,1,2,4
perferendis dignissimos eligendi,70,19,13-04-2023 08:04,April 14,no,3,1,0,4
illo nostrum quam,71,19,13-04-2023 08:04,April 14,yes,1,1,2,4
quae atque nobis,73,19,13-04-2023 08:04,April 14,no,2,1,0,3
voluptatem id est,75,19,13-04-2023 08:04,April 14,no,4,1,0,5
autem praesentium minus,76,19,13-04-2023 08:04,April 14,yes,2,1,2,5
quam temporibus eum,91,19,13-04-2023 08:04,April 14,yes,1,1,2,4
nesciunt saepe praesentium,93,19,13-04-2023 08:04,April 14,no,2,1,0,3
doloribus occaecati laborum,95,19,13-04-2023 08:04,April 14,yes,0,1,2,3
dolorum qui odit,97,19,13-04-2023 08:04,April 14,no,5,1,0,6
a doloribus architecto,98,19,13-04-2023 08:04,April 14,no,6,1,0,7
ad nobis ipsum,99,19,13-04-2023 08:04,April 14,yes,2,1,2,5
laudantium provident qui,100,19,13-04-2023 08:04,April 14,yes,1,1,2,4
quod ipsam optio,2,20,13-04-2023 08:04,April 14,no,3,1,0,4
consectetur suscipit dolores,5,20,13-04-2023 08:04,April 14,yes,1,1,2,4
consectetur natus provident,14,20,13-04-2023 08:04,April 14,no,2,1,0,3
voluptatibus dolorem ab,17,20,13-04-2023 08:04,April 14,no,4,1,0,5
laboriosam deserunt suscipit,21,20,13-04-2023 08:04,April 14,yes,2,1,2,5
voluptatibus aliquid mollitia,24,20,13-04-2023 08:04,April 14,yes,1,1,2,4
nostrum sed aliquid,36,20,13-04-2023 08:04,April 14,no,2,1,0,3
nihil qui omnis,41,20,13-04-2023 08:04,April 14,yes,0,1,2,3
pariatur sunt est,43,20,13-04-2023 08:04,April 14,no,5,1,0,6
aut aut eaque,52,20,13-04-2023 08:04,April 14,no,6,1,0,7
qui sequi est,54,20,13-04-2023 08:04,April 14,yes,2,1,2,5
odit sed omnis,56,20,13-04-2023 08:04,April 14,yes,1,1,2,4
illo aut molestiae,57,20,13-04-2023 08:04,April 14,no,3,1,0,4
eligendi voluptatem cupiditate,60,20,13-04-2023 08:04,April 14,yes,1,1,2,4
corrupti qui earum,66,20,13-04-2023 08:04,April 14,no,2,1,0,3
veniam qui cupiditate,67,20,13-04-2023 08:04,April 14,no,4,1,0,5
illum dolore est,71,20,13-04-2023 08:04,April 14,yes,2,1,2,5
et enim debitis,73,20,13-04-2023 08:04,April 14,yes,1,1,2,4
cum sed sit,75,20,13-04-2023 08:04,April 14,no,2,1,0,3
tempore ut voluptas,76,20,13-04-2023 08:04,April 14,yes,0,1,2,3
vel fugit et,82,20,13-04-2023 08:04,April 14,no,5,1,0,6
ab sit dignissimos,85,20,13-04-2023 08:04,April 14,no,6,1,0,7
assumenda vel enim,91,20,13-04-2023 08:04,April 14,yes,2,1,2,5
consequatur consequatur reiciendis,96,20,13-04-2023 08:04,April 14,yes,1,1,2,4
distinctio quae fuga,97,20,13-04-2023 08:04,April 14,no,3,1,0,4
aliquid magnam dicta,98,20,13-04-2023 08:04,April 14,yes,1,1,2,4
id in quaerat,3,21,13-04-2023 08:04,April 14,no,2,1,0,3
neque quos pariatur,4,21,13-04-2023 08:04,April 14,no,4,1,0,5
iusto enim excepturi,5,21,13-04-2023 08:04,April 14,yes,2,1,2,5
consequatur libero pariatur,6,21,13-04-2023 08:04,April 14,yes,1,1,2,4
ducimus non earum,8,21,13-04-2023 08:04,April 14,no,2,1,0,3
omnis praesentium nihil,14,21,13-04-2023 08:04,April 14,yes,0,1,2,3
harum earum ut,17,21,13-04-2023 08:04,April 14,no,5,1,0,6
sed cum repellat,18,21,13-04-2023 08:04,April 14,no,6,1,0,7
esse adipisci praesentium,20,21,13-04-2023 08:04,April 14,yes,2,1,2,5
modi quae ut,21,21,13-04-2023 08:04,April 14,yes,1,1,2,4
incidunt et laudantium,24,21,13-04-2023 08:04,April 14,no,3,1,0,4
sunt excepturi esse,27,21,13-04-2023 08:04,April 14,yes,1,1,2,4
qui a officiis,36,21,13-04-2023 08:04,April 14,no,2,1,0,3
necessitatibus sunt cumque,39,21,13-04-2023 08:04,April 14,no,4,1,0,5
est recusandae harum,41,21,13-04-2023 08:04,April 14,yes,2,1,2,5
exercitationem nam molestias,48,21,13-04-2023 08:04,April 14,yes,1,1,2,4
vitae corrupti et,54,21,13-04-2023 08:04,April 14,no,2,1,0,3
debitis omnis dolor,57,21,13-04-2023 08:04,April 14,yes,0,1,2,3
dolor culpa inventore,65,21,13-04-2023 08:04,April 14,no,5,1,0,6
omnis aut delectus,66,21,13-04-2023 08:04,April 14,no,6,1,0,7
at accusantium et,70,21,13-04-2023 08:04,April 14,yes,2,1,2,5
alias deleniti sequi,71,21,13-04-2023 08:04,April 14,yes,1,1,2,4
ipsum aut et,75,21,13-04-2023 08:04,April 14,no,3,1,0,4
aut ut et,76,21,13-04-2023 08:04,April 14,yes,1,1,2,4
saepe reprehenderit doloremque,79,21,13-04-2023 08:04,April 14,no,2,1,0,3
placeat quo ab,87,21,13-04-2023 08:04,April 14,no,4,1,0,5
vitae quia laudantium,91,21,13-04-2023 08:04,April 14,yes,2,1,2,5
cupiditate ratione earum,97,21,13-04-2023 08:04,April 14,yes,1,1,2,4
aut id reprehenderit,100,21,13-04-2023 08:04,April 14,no,2,1,0,3
non deleniti exercitationem,5,22,13-04-2023 08:04,April 14,yes,0,1,2,3
nihil dolor suscipit,8,22,13-04-2023 08:04,April 14,no,5,1,0,6
quisquam dolore blanditiis,12,22,13-04-2023 08:04,April 14,no,6,1,0,7
accusamus et impedit,13,22,13-04-2023 08:04,April 14,yes,2,1,2,5
enim similique veniam,14,22,13-04-2023 08:04,April 14,yes,1,1,2,4
modi sint aliquam,16,22,13-04-2023 08:04,April 14,no,3,1,0,4
dolores inventore dolores,20,22,13-04-2023 08:04,April 14,yes,1,1,2,4
quis ut hic,21,22,13-04-2023 08:04,April 14,no,2,1,0,3
sit voluptatibus atque,24,22,13-04-2023 08:04,April 14,no,4,1,0,5
aut et minima,26,22,13-04-2023 08:04,April 14,yes,2,1,2,5
sint doloremque corrupti,31,22,13-04-2023 08:04,April 14,yes,1,1,2,4
iure temporibus sed,36,22,13-04-2023 08:04,April 14,no,2,1,0,3
blanditiis eum eum,38,22,13-04-2023 08:04,April 14,yes,0,1,2,3
illum non ab,40,22,13-04-2023 08:04,April 14,no,5,1,0,6
consequatur veniam est,41,22,13-04-2023 08:04,April 14,no,6,1,0,7
rerum adipisci et,43,22,13-04-2023 08:04,April 14,yes,2,1,2,5
placeat dolor esse,46,22,13-04-2023 08:04,April 14,yes,1,1,2,4
suscipit reprehenderit enim,52,22,13-04-2023 08:04,April 14,no,3,1,0,4
sit voluptas sed,54,22,13-04-2023 08:04,April 14,yes,1,1,2,4
cum reprehenderit id,55,22,13-04-2023 08:04,April 14,no,2,1,0,3
est enim ut,57,22,13-04-2023 08:04,April 14,no,4,1,0,5
quam placeat esse,65,22,13-04-2023 08:04,April 14,yes,2,1,2,5
veritatis explicabo corrupti,66,22,13-04-2023 08:04,April 14,yes,1,1,2,4
et non facere,67,22,13-04-2023 08:04,April 14,no,2,1,0,3
officia ut non,71,22,13-04-2023 08:04,April 14,yes,0,1,2,3
ut placeat omnis,72,22,13-04-2023 08:04,April 14,no,5,1,0,6
sunt harum nemo,75,22,13-04-2023 08:04,April 14,no,6,1,0,7
eligendi omnis nihil,76,22,13-04-2023 08:04,April 14,yes,2,1,2,5
omnis voluptatem aliquid,79,22,13-04-2023 08:04,April 14,yes,1,1,2,4
tempora ut cumque,82,22,13-04-2023 08:04,April 14,no,3,1,0,4
dolores omnis quae,91,22,13-04-2023 08:04,April 14,yes,1,1,2,4
dolore tempore aperiam,94,22,13-04-2023 08:04,April 14,no,2,1,0,3
possimus fuga eveniet,97,22,13-04-2023 08:04,April 14,no,4,1,0,5
ut consequuntur nemo,99,22,13-04-2023 08:04,April 14,yes,2,1,2,5
eligendi maiores et,2,23,13-04-2023 08:04,April 14,yes,1,1,2,4
in aut voluptatem,5,23,13-04-2023 08:04,April 14,no,2,1,0,3
tenetur vel repudiandae,10,23,13-04-2023 08:04,April 14,yes,0,1,2,3
sapiente unde sapiente,14,23,13-04-2023 08:04,April 14,no,5,1,0,6
cumque optio et,16,23,13-04-2023 08:04,April 14,no,6,1,0,7
accusantium rerum aut,21,23,13-04-2023 08:04,April 14,yes,2,1,2,5
laboriosam quae ea,22,23,13-04-2023 08:04,April 14,yes,1,1,2,4
molestias corporis qui,24,23,13-04-2023 08:04,April 14,no,3,1,0,4
dolorem ut sint,28,23,13-04-2023 08:04,April 14,yes,1,1,2,4
ea eligendi voluptatem,31,23,13-04-2023 08:04,April 14,no,2,1,0,3
ut sequi asperiores,36,23,13-04-2023 08:04,April 14,no,4,1,0,5
sint nihil aut,38,23,13-04-2023 08:04,April 14,yes,2,1,2,5
dicta fuga molestiae,41,23,13-04-2023 08:04,April 14,yes,1,1,2,4
est hic est,42,23,13-04-2023 08:04,April 14,no,2,1,0,3
et dignissimos ratione,54,23,13-04-2023 08:04,April 14,yes,0,1,2,3
neque aut odio,57,23,13-04-2023 08:04,April 14,no,5,1,0,6
beatae et et,66,23,13-04-2023 08:04,April 14,no,6,1,0,7
reiciendis ad ducimus,70,23,13-04-2023 08:04,April 14,yes,2,1,2,5
laboriosam aliquid tenetur,71,23,13-04-2023 08:04,April 14,yes,1,1,2,4
quam et eum,73,23,13-04-2023 08:04,April 14,no,3,1,0,4
ullam et molestiae,75,23,13-04-2023 08:04,April 14,yes,1,1,2,4
suscipit beatae quod,76,23,13-04-2023 08:04,April 14,no,2,1,0,3
in earum ea,78,23,13-04-2023 08:04,April 14,no,4,1,0,5
similique enim ut,82,23,13-04-2023 08:04,April 14,yes,2,1,2,5
aut fugiat voluptas,91,23,13-04-2023 08:04,April 14,yes,1,1,2,4
aperiam praesentium et,93,23,13-04-2023 08:04,April 14,no,2,1,0,3
aut ea consectetur,5,24,13-04-2023 08:04,April 14,yes,0,1,2,3
animi qui unde,9,24,13-04-2023 08:04,April 14,no,5,1,0,6
suscipit laborum omnis,10,24,13-04-2023 08:04,April 14,no,6,1,0,7
aliquam omnis a,14,24,13-04-2023 08:04,April 14,yes,2,1,2,5
ut laudantium sint,15,24,13-04-2023 08:04,April 14,yes,1,1,2,4
occaecati quas odit,17,24,13-04-2023 08:04,April 14,no,3,1,0,4
corrupti officia molestias,20,24,13-04-2023 08:04,April 14,yes,1,1,2,4
autem laudantium nisi,21,24,13-04-2023 08:04,April 14,no,2,1,0,3
eos inventore sit,24,24,13-04-2023 08:04,April 14,no,4,1,0,5
aspernatur voluptatum et,27,24,13-04-2023 08:04,April 14,yes,2,1,2,5
pariatur dolor voluptas,28,24,13-04-2023 08:04,April 14,yes,1,1,2,4
est culpa at,36,24,13-04-2023 08:04,April 14,no,2,1,0,3
labore enim vitae,41,24,13-04-2023 08:04,April 14,yes,0,1,2,3
sit corrupti asperiores,43,24,13-04-2023 08:04,April 14,no,5,1,0,6
vel quo vitae,47,24,13-04-2023 08:04,April 14,no,6,1,0,7
nulla quia tempora,50,24,13-04-2023 08:04,April 14,yes,2,1,2,5
reiciendis et error,54,24,13-04-2023 08:04,April 14,yes,1,1,2,4
eos nisi enim,57,24,13-04-2023 08:04,April 14,no,3,1,0,4
deleniti nulla veritatis,60,24,13-04-2023 08:04,April 14,yes,1,1,2,4
nesciunt commodi eos,66,24,13-04-2023 08:04,April 14,no,2,1,0,3
numquam fugiat voluptate,67,24,13-04-2023 08:04,April 14,no,4,1,0,5
quis ullam itaque,71,24,13-04-2023 08:04,April 14,yes,2,1,2,5
aliquam quia dolores,75,24,13-04-2023 08:04,April 14,yes,1,1,2,4
quia et quibusdam,76,24,13-04-2023 08:04,April 14,no,2,1,0,3
architecto atque sapiente,91,24,13-04-2023 08:04,April 14,yes,0,1,2,3
esse iste architecto,95,24,13-04-2023 08:04,April 14,no,5,1,0,6
et et et,4,25,13-04-2023 08:04,April 14,no,6,1,0,7
laudantium et hic,5,25,13-04-2023 08:04,April 14,yes,2,1,2,5
quibusdam dolore quas,6,25,13-04-2023 08:04,April 14,yes,1,1,2,4
reiciendis dolores laudantium,9,25,13-04-2023 08:04,April 14,no,3,1,0,4
dolor illum veritatis,13,25,13-04-2023 08:04,April 14,yes,1,1,2,4
qui tempora totam,14,25,13-04-2023 08:04,April 14,no,2,1,0,3
eveniet inventore itaque,21,25,13-04-2023 08:04,April 14,no,4,1,0,5
officia explicabo amet,24,25,13-04-2023 08:04,April 14,yes,2,1,2,5
est doloribus asperiores,28,25,13-04-2023 08:04,April 14,yes,1,1,2,4
vel assumenda voluptas,36,25,13-04-2023 08:04,April 14,no,2,1,0,3
commodi recusandae et,39,25,13-04-2023 08:04,April 14,yes,0,1,2,3
fugit aut amet,41,25,13-04-2023 08:04,April 14,no,5,1,0,6
aut et consequatur,46,25,13-04-2023 08:04,April 14,no,6,1,0,7
blanditiis voluptatem incidunt,48,25,13-04-2023 08:04,April 14,yes,2,1,2,5
exercitationem saepe atque,50,25,13-04-2023 08:04,April 14,yes,1,1,2,4
in quam vitae,52,25,13-04-2023 08:04,April 14,no,3,1,0,4
alias et qui,54,25,13-04-2023 08:04,April 14,yes,1,1,2,4
consequatur facilis unde,55,25,13-04-2023 08:04,April 14,no,2,1,0,3
voluptas voluptatem ab,57,25,13-04-2023 08:04,April 14,no,4,1,0,5
sit nesciunt minima,66,25,13-04-2023 08:04,April 14,yes,2,1,2,5
libero pariatur dolorum,67,25,13-04-2023 08:04,April 14,yes,1,1,2,4
minima fugit ab,71,25,13-04-2023 08:04,April 14,no,2,1,0,3
atque non dolores,72,25,13-04-2023 08:04,April 14,yes,0,1,2,3
fugiat repudiandae adipisci,75,25,13-04-2023 08:04,April 14,no,5,1,0,6
ut architecto est,76,25,13-04-2023 08:04,April 14,no,6,1,0,7
quibusdam aut quisquam,78,25,13-04-2023 08:04,April 14,yes,2,1,2,5
assumenda rerum ea,79,25,13-04-2023 08:04,April 14,yes,1,1,2,4
id qui quo,84,25,13-04-2023 08:04,April 14,no,3,1,0,4
